chapterid;course;year;part;title;parttitle
18;hwis;2008;0;4. Lineaire differentiaalvergelijkingen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
19;hwis;2008;0;5. Stelsels differentiaalvergelijkingen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
20;hwis;2008;1;OEFENINGEN;OEFENINGEN
21;hwis;2008;0;1. Lineaire algebra;OEFENINGEN
22;hwis;2008;0;2. Wiskundige analyse;OEFENINGEN
1;materiaalk;2008;0;Inleiding in de materiaalkunde en materiaalselectie (Ashby hst. 1-2-3 en 20);OEFENINGEN
2;materiaalk;2008;0;Stijfheid en dichtheid/ stijfheidsbepaald ontwerp (Ashby hst. 4 en 5);OEFENINGEN
3;materiaalk;2008;0;Plasticiteit en ductiliteit/sterktebepaald ontwerp (Ashby hst. 6 en 7);OEFENINGEN
4;materiaalk;2008;0;Fasediagrammen (aanvullingen hst. A);OEFENINGEN
5;materiaalk;2008;0;Microstructurele transformaties (aanvullingen hst B);OEFENINGEN
6;materiaalk;2008;0;Verwerkingsprocessen: autowielen (aanvullingen hst C);OEFENINGEN
7;materiaalk;2008;0;Breuk en breuktaaiheid/vermoeiing/breukbepaald ontwerp (Ashby hst. 8-10);OEFENINGEN
8;materiaalk;2008;0;Geleiders, isolatoren en dielectrica (Ashby hst. 14);OEFENINGEN
5;analyse;2009;0;Hoofdstuk 5: Integratietheorie en integratiemethodes;OEFENINGEN
4;analyse;2009;0;Hoofdstuk 4: Differentieerbaarheid van functies van meer veranderlijken;OEFENINGEN
3;analyse;2009;0;Hoofdstuk 3: Differentieerbaarheid van functies van een veranderlijke;OEFENINGEN
2;analyse;2009;0;Hoofdstuk 2: Limieten en continuiteit;OEFENINGEN
1;analyse;2009;0;Hoofdstuk 1: Getallen, functies en rijen;OEFENINGEN
1;analyse;2008;0;Hoofdstuk 1: Getallen, functies en rijen;OEFENINGEN
2;analyse;2008;0;Hoofdstuk 2: Limieten en continuiteit;OEFENINGEN
3;analyse;2008;0;Hoofdstuk 3: Differentieerbaarheid van functies van een veranderlijke;OEFENINGEN
4;analyse;2008;0;Hoofdstuk 4: Differentieerbaarheid van functies van meer veranderlijken;OEFENINGEN
5;analyse;2008;0;Hoofdstuk 5: Integratietheorie en integratiemethodes;OEFENINGEN
6;analyse;2008;0;Hoofdstuk 6: Differentiaalvergelijkingen;OEFENINGEN
7;analyse;2008;0;Hoofdstuk 7: Oneigenlijke integralen;OEFENINGEN
8;analyse;2008;0;Hoofdstuk 8: De Laplacetransformatie;OEFENINGEN
9;analyse;2008;0;Hoofdstuk 9: Integralen over krommen en oppervlakken;OEFENINGEN
10;analyse;2008;0;Hoofdstuk 10: Vectorvelden, lijnintegralen en oppervlakintegralen;OEFENINGEN
11;analyse;2008;0;Hoofdstuk 11: Reeksen;OEFENINGEN
12;analyse;2008;0;Hoofdstuk 12: Extremaalproblemen bij functies van meer veranderlijken;OEFENINGEN
13;analyse;2008;0;Hoofdstuk 13: Stelsels differentiaalvergelijkingen;OEFENINGEN
14;analyse;2008;0;Oefeningen;OEFENINGEN
15;analyse;2008;0;Maple;OEFENINGEN
16;analyse;2008;0;Allerlei;OEFENINGEN
1;algebra;2008;1;Deel 1: Lineaire algebra en matrixrekenen;Deel 1: Lineaire algebra en matrixrekenen
2;algebra;2008;0;Lineaire vergelijkingen;Deel 1: Lineaire algebra en matrixrekenen
3;algebra;2008;0;Matrixalgebra;Deel 1: Lineaire algebra en matrixrekenen
4;algebra;2008;0;Determinanten;Deel 1: Lineaire algebra en matrixrekenen
5;algebra;2008;0;Vectorruimten;Deel 1: Lineaire algebra en matrixrekenen
6;algebra;2008;0;Eigenwaarden en eigenvectoren;Deel 1: Lineaire algebra en matrixrekenen
7;algebra;2008;0;Orthogonale projectie en kleinste kwadraten;Deel 1: Lineaire algebra en matrixrekenen
8;algebra;2008;0;Symmetrische matrices en kwadratische vormen;Deel 1: Lineaire algebra en matrixrekenen
9;algebra;2008;1;Deel 2: Discrete tijdsystemen;Deel 2: Discrete tijdsystemen
10;algebra;2008;0;Vergelijkingen voor discrete tijdsystemen;Deel 2: Discrete tijdsystemen
11;algebra;2008;0;Differentievergelijkingen en toestandsvergelijkingen in het tijdsdomein;Deel 2: Discrete tijdsystemen
12;algebra;2008;0;Frequentiedomeinanalyse van discrete tijdsystemen;Deel 2: Discrete tijdsystemen
13;algebra;2008;0;Rekenen met blokdiagrammen, simulink voorbeelden;Deel 2: Discrete tijdsystemen
14;algebra;2008;1;Varia;Varia
15;algebra;2008;0;Vragen over de oefeningen van Deel 1;Varia
16;algebra;2008;0;Vragen over de oefeningen van Deel 2;Varia
17;algebra;2008;0;Examenvragen;Varia
18;algebra;2008;0;Algemene vragen;Varia
1;mech;2008;0;Vectorrekening;Varia
2;mech;2008;0;Statica van enkelvoudige lichamen;Varia
3;mech;2008;0;Statica van samengestelde lichamen;Varia
4;mech;2008;0;Kinematica van een punt;Varia
5;mech;2008;0;Kinematica van een lichaam;Varia
6;mech;2008;0;Postulaten van Newton;Varia
7;mech;2008;0;Impulswet;Varia
8;mech;2008;0;Energiewet;Varia
9;mech;2008;0;Vlakke beweging;Varia
10;mech;2008;0;Virtuele arbeid;Varia
1;nat;2008;0;Elektrische lading;Varia
2;nat;2008;0;Elektrisch veld;Varia
3;nat;2008;0;De wet van Gauss;Varia
4;nat;2008;0;Elektrische potentiaal;Varia
5;nat;2008;0;Capaciteiten en dielectrica;Varia
6;nat;2008;0;Stromen in materialen;Varia
7;nat;2008;0;Gelijkstroom ketens;Varia
8;nat;2008;0;Het effect van magnetische velden;Varia
9;nat;2008;0;De produktie en eigenschappen van magnetsiche velden;Varia
10;nat;2008;0;De wet van Farraday;Varia
11;nat;2008;0;Magnetisme en materie;Varia
12;nat;2008;0;Inductantie en oscillaties in elektrische ketens;Varia
13;nat;2008;0;Wisselstromen;Varia
14;nat;2008;0;Maxwell vergelijkingen en elektromagnetische golven;Varia
1;numwis-bur;2008;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-bur;2008;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-bur;2008;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-bur;2008;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-bur;2008;0;Hoofdstuk IV: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-bur;2008;0;Hoofdstuk V: Numerieke differentiatie;Deel I: Directe Methodes
7;numwis-bur;2008;0;Hoofdstuk VI: Numerieke integratie;Deel I: Directe Methodes
8;numwis-bur;2008;0;Hoofdstuk VII: Differentiaalvergelijkingen;Deel I: Directe Methodes
9;numwis-bur;2008;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
10;numwis-bur;2008;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
11;numwis-bur;2008;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-bur;2008;0;Hoofdstuk III: Stelsel niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-bur;2008;0;Hoofdstuk IV: Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II: Iteratieve Methodes
14;numwis-bur;2008;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
15;numwis-bur;2008;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
16;numwis-bur;2008;0;Hoofdstuk VII: Optimisatie van een functie in een veranderlijke;Deel II: Iteratieve Methodes
17;numwis-bur;2008;0;Hoofdstuk VIII: Optimisatie in meerdere veranderlijken;Deel II: Iteratieve Methodes
18;numwis-bur;2008;0;Vragen over de oefeningen;Deel II: Iteratieve Methodes
1;numwis-ind;2008;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-ind;2008;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
